recommendation_id,Matnr,Werks,material_description,criticality,demand_pattern,consumptions_12m,lead_time_days,current_rop,recommended_rop,current_safety_stock,recommended_safety_stock,current_max_stock,recommended_max_stock,recommendation_type,reason,status,created_on
REC-001860,000000000010001203,4000,Hydraulic Power Pack DN150 MULTOTEC,CRITICAL,REGULAR,12,101,165.321,152.300,36.835,33.900,212.860,259.300,ROP_MAX_SAFETY_STOCK,"Stock on hand 93 is below the current reorder point 165.321. At the CRITICAL service level of 98% and a 101-day lead time, the reorder point should be 152.3.",PROPOSED,2026-06-19
REC-001861,000000000010001204,4000,Cyclone Apex Liner 200MM MULTOTEC,NORMAL,SLOW,2,56,0.649,1.100,0.373,0.600,1.652,1.900,ROP_MAX_SAFETY_STOCK,Slow consumption of 0.2 per month over 24 months with a 56-day lead time gives a reorder point of 1.1 against the current 0.649.,APPROVED,2026-09-02
REC-001862,000000000010001204,3000,Cyclone Apex Liner 200MM MULTOTEC,NORMAL,SLOW,3,56,1.426,0.800,0.907,0.500,1.426,1.300,ROP_MAX_SAFETY_STOCK,Stock on hand 2 exceeds the current maximum 1.426. Consumption of 0.2 per month supports a maximum of 1.3.,HELD,2026-06-12
REC-001863,000000000010001205,1000,Slurry Pump Mechanical Seal TYPE B WEIR,CRITICAL,INTERMITTENT,0,101,18.823,13.300,12.335,8.700,18.823,17.400,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 18.823. At the CRITICAL service level of 98% and a 101-day lead time, the reorder point should be 13.3.",HELD,2026-06-29
REC-001864,000000000010001206,3000,Gland Packing Seal Ring DN150 MULTOTEC,NORMAL,INTERMITTENT,4,35,6.828,4.700,4.072,2.800,17.000,9.700,ROP_MAX_SAFETY_STOCK,"Stock on hand 3 is below the current reorder point 6.828. At the NORMAL service level of 85% and a 35-day lead time, the reorder point should be 4.7.",APPROVED,2026-08-10
REC-001865,000000000010001207,4000,PLC Digital Output Card 200MM SKF,CRITICAL,INTERMITTENT,3,79,19.910,11.700,12.894,7.600,23.659,16.400,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.6 per month over 24 months with a 79-day lead time gives a reorder point of 11.7 against the current 19.91.,PROPOSED,2026-08-27
REC-001866,000000000010001209,2000,Pressure Transmitter Assembly 8/6,CRITICAL,INTERMITTENT,0,95,25.752,15.300,14.823,8.800,25.752,21.600,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 25.752. At the CRITICAL service level of 98% and a 95-day lead time, the reorder point should be 15.3.",PROPOSED,2026-07-26
REC-001867,000000000010001210,4000,Ventilation Fan Motor 250KW SEW,INSURANCE,REGULAR,12,134,218.447,160.100,22.511,16.500,218.447,258.000,ROP_MAX_SAFETY_STOCK,"Stock on hand 141 is below the current reorder point 218.447. At the INSURANCE service level of 90% and a 134-day lead time, the reorder point should be 160.1.",APPROVED,2026-05-14
REC-001868,000000000010001210,3000,Ventilation Fan Motor 250KW SEW,INSURANCE,REGULAR,6,134,34.436,68.600,4.623,9.200,101.767,109.100,ROP_MAX_SAFETY_STOCK,Regular consumption of 13.5 per month over 24 months with a 134-day lead time gives a reorder point of 68.6 against the current 34.436.,PROPOSED,2026-08-21
REC-001869,000000000090000075,1000,Agitator Shaft Seal HD SKF,OBSOLETE,NO_DEMAND,0,38,0.000,,0.000,,1.000,,NO_SAFETY_STOCK,Obsolete material: no safety stock recommended. Candidate for stock reduction review.,APPROVED,2026-05-30
REC-001870,000000000090000075,4000,Agitator Shaft Seal HD SKF,OBSOLETE,NO_DEMAND,0,38,0.000,,0.000,,1.000,,NO_SAFETY_STOCK,Obsolete material: no safety stock recommended. Candidate for stock reduction review.,PROPOSED,2026-06-22
REC-001871,000000000010001211,1000,Mill Liner 110KW FLSM,CRITICAL,INTERMITTENT,7,124,7.756,9.000,3.627,4.200,16.067,12.500,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.2 per month over 24 months with a 124-day lead time gives a reorder point of 9 against the current 7.756.,APPROVED,2026-07-23
REC-001872,000000000030000290,4000,Conveyor Drive Motor 150MM FLSM,CRITICAL,ON_DEMAND,1,142,0.000,16.400,0.000,9.200,0.000,21.000,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 16.4 and a maximum of 21.,PROPOSED,2026-08-14
REC-001873,000000000010001213,2000,PLC Digital Output Card 200MM KSB,NORMAL,REGULAR,12,49,40.873,60.700,8.359,12.400,237.226,150.700,ROP_MAX_SAFETY_STOCK,Regular consumption of 30.0 per month over 24 months with a 49-day lead time gives a reorder point of 60.7 against the current 40.873.,PROPOSED,2026-07-23
REC-001874,000000000030000292,3000,Valve Assembly 8/6 SIEMENS,CRITICAL,ON_DEMAND,2,37,0.000,7.600,0.000,5.400,0.000,13.100,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 7.6 and a maximum of 13.1.,PROPOSED,2026-08-29
REC-001875,000000000010001214,3000,Flow Meter Sensor Head TYPE B FLSM,CRITICAL,INTERMITTENT,0,114,23.476,15.500,14.271,9.400,23.476,20.400,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 23.476. At the CRITICAL service level of 98% and a 114-day lead time, the reorder point should be 15.5.",APPROVED,2026-05-21
REC-001876,000000000010001214,2000,Flow Meter Sensor Head TYPE B FLSM,CRITICAL,INTERMITTENT,0,114,6.923,11.800,4.349,7.400,12.483,15.300,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 6.923. At the CRITICAL service level of 98% and a 114-day lead time, the reorder point should be 11.8.",PROPOSED,2026-06-18
REC-001877,000000000010001215,2000,Vertical Sump Pump Column 8/6 SIEMENS,NORMAL,INTERMITTENT,6,46,7.686,7.300,3.666,3.500,16.376,14.900,ROP_MAX_SAFETY_STOCK,Stock on hand 23 exceeds the current maximum 16.376. Consumption of 2.5 per month supports a maximum of 14.9.,REJECTED,2026-08-15
REC-001878,000000000010001217,3000,PLC Digital Output Card DN150 KSB,NORMAL,SLOW,1,56,1.180,0.800,0.750,0.500,1.180,1.300,ROP_MAX_SAFETY_STOCK,Stock on hand 2 exceeds the current maximum 1.18. Consumption of 0.2 per month supports a maximum of 1.3.,PROPOSED,2026-08-03
REC-001879,000000000010001217,1000,PLC Digital Output Card DN150 KSB,NORMAL,SLOW,3,56,1.751,2.000,1.056,1.200,2.704,3.200,ROP_MAX_SAFETY_STOCK,Stock on hand 3 exceeds the current maximum 2.704. Consumption of 0.4 per month supports a maximum of 3.2.,APPROVED,2026-05-28
REC-001880,000000000080000251,2000,Gland Packing Seal Ring 250MM SANDVIK,IMPACT,INTERMITTENT,3,24,4.994,4.800,3.507,3.400,8.261,10.300,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.8 per month over 24 months with a 24-day lead time gives a reorder point of 4.8 against the current 4.994.,REJECTED,2026-08-26
REC-001881,000000000030000295,3000,PLC Digital Output Card 200MM ABB,CRITICAL,ON_DEMAND,0,120,0.000,10.000,0.000,6.600,0.000,12.600,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 10 and a maximum of 12.6.,PROPOSED,2026-06-10
REC-001882,000000000010001219,1000,Spherical Roller Bearing 200MM ABB,IMPACT,SLOW,2,46,1.096,0.900,0.859,0.700,1.242,1.300,ROP_MAX_SAFETY_STOCK,Stock on hand 2 exceeds the current maximum 1.242. Consumption of 0.1 per month supports a maximum of 1.3.,HELD,2026-07-14
REC-001883,000000000010001220,3000,Hydraulic Power Pack DN100 SKF,CRITICAL,INTERMITTENT,4,169,2.634,5.300,1.241,2.500,5.290,6.800,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 0.5 per month over 24 months with a 169-day lead time gives a reorder point of 5.3 against the current 2.634.,REJECTED,2026-07-24
REC-001884,000000000010001221,2000,Thickener Rake Drive Gearbox 10/8,IMPACT,INTERMITTENT,8,27,5.861,4.700,3.888,3.100,17.756,10.100,ROP_MAX_SAFETY_STOCK,Stock on hand 18 exceeds the current maximum 17.756. Consumption of 1.8 per month supports a maximum of 10.1.,APPROVED,2026-08-17
REC-001885,000000000010001221,3000,Thickener Rake Drive Gearbox 10/8,IMPACT,INTERMITTENT,3,27,2.495,1.700,1.938,1.300,2.817,3.000,ROP_MAX_SAFETY_STOCK,"Stock on hand 2 is below the current reorder point 2.495. At the IMPACT service level of 95% and a 27-day lead time, the reorder point should be 1.7.",APPROVED,2026-07-09
REC-001886,000000000010001223,4000,Slurry Density Transmitter 200MM,IMPACT,INTERMITTENT,6,49,12.104,8.800,7.484,5.400,19.631,15.100,ROP_MAX_SAFETY_STOCK,"Stock on hand 10 is below the current reorder point 12.104. At the IMPACT service level of 95% and a 49-day lead time, the reorder point should be 8.8.",PROPOSED,2026-08-18
REC-001887,000000000080000252,1000,Cyclone Apex Liner DN150 FLSM,CRITICAL,INTERMITTENT,5,80,6.148,8.700,3.594,5.100,17.629,12.800,ROP_MAX_SAFETY_STOCK,"Stock on hand 6 is below the current reorder point 6.148. At the CRITICAL service level of 98% and a 80-day lead time, the reorder point should be 8.7.",PROPOSED,2026-07-23
REC-001888,000000000010001224,2000,Belt Scraper Blade Cartridge 150MM,NORMAL,REGULAR,12,30,40.142,30.400,9.541,7.200,177.634,101.000,ROP_MAX_SAFETY_STOCK,Regular consumption of 23.5 per month over 24 months with a 30-day lead time gives a reorder point of 30.4 against the current 40.142.,HELD,2026-08-10
REC-001889,000000000010001225,2000,Apron Feeder Gear Reducer DN100 SANDVIK,NORMAL,REGULAR,11,22,33.029,22.700,7.880,5.400,151.748,94.600,ROP_MAX_SAFETY_STOCK,Regular consumption of 24.0 per month over 24 months with a 22-day lead time gives a reorder point of 22.7 against the current 33.029.,PROPOSED,2026-08-24
REC-001890,000000000010001227,1000,Centrifugal Pump Casing TYPE A SIEMENS,INSURANCE,INTERMITTENT,6,227,6.537,9.700,2.366,3.500,18.753,12.200,ROP_MAX_SAFETY_STOCK,"Stock on hand 2 is below the current reorder point 6.537. At the INSURANCE service level of 90% and a 227-day lead time, the reorder point should be 9.7.",REJECTED,2026-08-04
REC-001891,000000000080000253,3000,Ball Mill Gearbox Assembly 10/8 METSO,IMPACT,INTERMITTENT,2,58,2.551,4.300,1.800,3.000,4.838,6.300,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 0.7 per month over 24 months with a 58-day lead time gives a reorder point of 4.3 against the current 2.551.,APPROVED,2026-06-19
REC-001892,000000000080000254,4000,Crusher Hydroset Cylinder DN150 KSB,IMPACT,INTERMITTENT,4,54,8.034,8.300,4.815,5.000,17.116,13.900,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.9 per month over 24 months with a 54-day lead time gives a reorder point of 8.3 against the current 8.034.,PROPOSED,2026-07-23
REC-001893,000000000030000296,3000,Slurry Pump Wet End Assembly 8/6,CRITICAL,ON_DEMAND,2,44,0.000,5.500,0.000,4.100,0.000,8.500,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 5.5 and a maximum of 8.5.,APPROVED,2026-07-31
REC-001894,000000000010001228,1000,Centrifugal Pump Casing 8/6 SANDVIK,NORMAL,INTERMITTENT,6,56,1.444,3.400,0.694,1.600,10.876,6.300,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.0 per month over 24 months with a 56-day lead time gives a reorder point of 3.4 against the current 1.444.,HELD,2026-05-11
REC-001895,000000000010001228,4000,Centrifugal Pump Casing 8/6 SANDVIK,NORMAL,INTERMITTENT,3,56,2.213,2.800,1.171,1.500,3.631,4.900,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 0.7 per month over 24 months with a 56-day lead time gives a reorder point of 2.8 against the current 2.213.,PROPOSED,2026-08-02
REC-001896,000000000010001229,1000,Slurry Pump Wet End Assembly 10/8 ABB,NORMAL,SLOW,1,59,2.396,2.300,1.361,1.300,4.320,3.800,ROP_MAX_SAFETY_STOCK,Slow consumption of 0.5 per month over 24 months with a 59-day lead time gives a reorder point of 2.3 against the current 2.396.,REJECTED,2026-06-14
REC-001897,000000000010001229,4000,Slurry Pump Wet End Assembly 10/8 ABB,NORMAL,SLOW,2,59,0.382,0.700,0.255,0.500,1.450,1.100,ROP_MAX_SAFETY_STOCK,Slow consumption of 0.1 per month over 24 months with a 59-day lead time gives a reorder point of 0.7 against the current 0.382.,HELD,2026-08-15
REC-001898,000000000010001230,3000,MCC Feeder Circuit Breaker 110KW,CRITICAL,INTERMITTENT,0,32,9.359,5.600,7.016,4.200,9.401,9.600,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 9.359. At the CRITICAL service level of 98% and a 32-day lead time, the reorder point should be 5.6.",APPROVED,2026-07-13
REC-001899,000000000030000297,3000,Ball Mill Shell Liner Plate 150MM SKF,CRITICAL,ON_DEMAND,0,43,0.000,8.200,0.000,6.100,0.000,12.600,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 8.2 and a maximum of 12.6.,APPROVED,2026-08-03
REC-001900,000000000080000255,4000,Conveyor Take-Up Pulley 250MM KSB,NORMAL,INTERMITTENT,5,16,3.411,2.000,2.369,1.400,7.824,5.500,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 1.2 per month over 24 months with a 16-day lead time gives a reorder point of 2 against the current 3.411.,HELD,2026-05-15
REC-001901,000000000010001231,1000,Flow Meter Sensor Head DN100 METSO,CRITICAL,REGULAR,12,147,150.504,96.800,25.598,16.500,159.885,146.700,ROP_MAX_SAFETY_STOCK,Stock on hand 209 exceeds the current maximum 159.885. Consumption of 16.6 per month supports a maximum of 146.7.,HELD,2026-06-05
REC-001902,000000000030000299,2000,Screen Exciter Bearing 8/6 KSB,CRITICAL,ON_DEMAND,1,110,0.000,6.700,0.000,3.500,0.000,9.300,OAR_TO_MIN_MAX,This OAR material is classified CRITICAL on the critical parts list. Recommend Min-Max management with a reorder point of 6.7 and a maximum of 9.3.,HELD,2026-05-28
REC-001903,000000000080000256,1000,Skirt Rubber Liner Section HD ABB,IMPACT,INTERMITTENT,4,58,9.906,6.600,6.471,4.300,9.906,10.200,ROP_MAX_SAFETY_STOCK,"Stock on hand 9 is below the current reorder point 9.906. At the IMPACT service level of 95% and a 58-day lead time, the reorder point should be 6.6.",PROPOSED,2026-06-22
REC-001904,000000000010001232,2000,Centrifugal Pump Casing 10/8 FLSM,NORMAL,REGULAR,12,24,5.071,11.900,1.360,3.200,62.414,45.000,ROP_MAX_SAFETY_STOCK,Regular consumption of 11.0 per month over 24 months with a 24-day lead time gives a reorder point of 11.9 against the current 5.071.,PROPOSED,2026-05-31
REC-001905,000000000080000257,2000,Pump Impeller TYPE A METSO,IMPACT,INTERMITTENT,5,55,6.028,4.100,3.807,2.600,6.780,6.600,ROP_MAX_SAFETY_STOCK,"Stock on hand 6 is below the current reorder point 6.028. At the IMPACT service level of 95% and a 55-day lead time, the reorder point should be 4.1.",PROPOSED,2026-07-23
REC-001906,000000000010001233,2000,Pump Impeller DN100 SANDVIK,NORMAL,INTERMITTENT,4,58,3.442,5.900,1.814,3.100,12.386,10.300,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 3.442. At the NORMAL service level of 85% and a 58-day lead time, the reorder point should be 5.9.",APPROVED,2026-06-04
REC-001907,000000000010001233,3000,Pump Impeller DN100 SANDVIK,NORMAL,INTERMITTENT,6,58,7.092,7.400,3.458,3.600,16.854,13.400,ROP_MAX_SAFETY_STOCK,Intermittent consumption of 2.0 per month over 24 months with a 58-day lead time gives a reorder point of 7.4 against the current 7.092.,APPROVED,2026-08-05
REC-001908,000000000010001235,2000,Skirt Rubber Liner Section HD WEIR,CRITICAL,INTERMITTENT,0,118,12.891,8.400,8.432,5.500,19.037,10.700,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 12.891. At the CRITICAL service level of 98% and a 118-day lead time, the reorder point should be 8.4.",APPROVED,2026-05-24
REC-001909,000000000010001236,4000,Ball Mill Shell Liner Plate 250MM SEW,IMPACT,REGULAR,11,16,16.050,23.700,6.246,9.200,124.751,106.500,ROP_MAX_SAFETY_STOCK,Regular consumption of 27.6 per month over 24 months with a 16-day lead time gives a reorder point of 23.7 against the current 16.05.,HELD,2026-06-08
REC-001910,000000000010001236,2000,Ball Mill Shell Liner Plate 250MM SEW,IMPACT,REGULAR,12,16,8.184,11.900,3.018,4.400,72.797,54.900,ROP_MAX_SAFETY_STOCK,Regular consumption of 14.3 per month over 24 months with a 16-day lead time gives a reorder point of 11.9 against the current 8.184.,APPROVED,2026-06-26
REC-001911,000000000010001237,2000,Centrifugal Pump Casing 6/4 WEIR,NORMAL,SLOW,1,48,0.964,0.600,0.665,0.400,1.061,1.000,ROP_MAX_SAFETY_STOCK,Slow consumption of 0.1 per month over 24 months with a 48-day lead time gives a reorder point of 0.6 against the current 0.964.,PROPOSED,2026-06-20
REC-001912,000000000010001238,3000,Slurry Pump Wet End Assembly 200MM ABB,CRITICAL,INTERMITTENT,6,201,14.238,10.800,6.996,5.300,18.238,13.300,ROP_MAX_SAFETY_STOCK,"Stock on hand 9 is below the current reorder point 14.238. At the CRITICAL service level of 98% and a 201-day lead time, the reorder point should be 10.8.",APPROVED,2026-06-03
REC-001913,000000000090000076,4000,Level Radar Transmitter TYPE B SEW,OBSOLETE,NO_DEMAND,0,40,0.000,,0.000,,1.000,,NO_SAFETY_STOCK,Obsolete material: no safety stock recommended. Candidate for stock reduction review.,APPROVED,2026-06-28
REC-001914,000000000010001239,4000,Conveyor Drive Motor HD METSO,NORMAL,INTERMITTENT,4,49,3.747,3.400,2.087,1.900,5.146,6.200,ROP_MAX_SAFETY_STOCK,Stock on hand 6 exceeds the current maximum 5.146. Consumption of 0.9 per month supports a maximum of 6.2.,PROPOSED,2026-07-06
REC-001915,000000000010001239,2000,Conveyor Drive Motor HD METSO,NORMAL,INTERMITTENT,6,49,2.869,4.900,1.515,2.600,9.150,9.300,ROP_MAX_SAFETY_STOCK,"Stock on hand 0 is below the current reorder point 2.869. At the NORMAL service level of 85% and a 49-day lead time, the reorder point should be 4.9.",PROPOSED,2026-07-27
REC-001916,000000000010001240,2000,Conveyor Take-Up Pulley 10/8 ABB,NORMAL,SLOW,6,58,1.628,1.500,0.774,0.700,3.064,2.800,ROP_MAX_SAFETY_STOCK,"Stock on hand 1 is below the current reorder point 1.628. At the NORMAL service level of 85% and a 58-day lead time, the reorder point should be 1.5.",APPROVED,2026-06-09
REC-001917,000000000010001241,3000,Pump Impeller 110KW SEW,NORMAL,INTERMITTENT,2,26,1.000,1.600,0.678,1.100,4.514,3.500,ROP_MAX_SAFETY_STOCK,Stock on hand 5 exceeds the current maximum 4.514. Consumption of 0.6 per month supports a maximum of 3.5.,REJECTED,2026-08-31
REC-001918,000000000010001242,1000,Conveyor Pulley Bearing 150MM SKF,INSURANCE,INTERMITTENT,7,196,13.005,9.700,4.427,3.300,14.280,12.700,ROP_MAX_SAFETY_STOCK,"Stock on hand 12 is below the current reorder point 13.005. At the INSURANCE service level of 90% and a 196-day lead time, the reorder point should be 9.7.",PROPOSED,2026-07-13
REC-001919,000000000010001243,4000,Flow Meter Sensor Head 110KW ABB,NORMAL,REGULAR,11,56,118.887,92.700,18.448,14.400,178.681,220.400,ROP_MAX_SAFETY_STOCK,Regular consumption of 42.6 per month over 24 months with a 56-day lead time gives a reorder point of 92.7 against the current 118.887.,PROPOSED,2026-06-10
REC-001920,000000000010001243,3000,Flow Meter Sensor Head 110KW ABB,NORMAL,REGULAR,12,56,120.240,86.700,23.280,16.800,310.121,200.700,ROP_MAX_SAFETY_STOCK,"Stock on hand 9 is below the current reorder point 120.24. At the NORMAL service level of 85% and a 56-day lead time, the reorder point should be 86.7.",PROPOSED,2026-07-09
REC-001921,000000000010001244,4000,Thickener Rake Seal Kit TYPE B SEW,CRITICAL,INTERMITTENT,6,101,10.502,7.300,5.883,4.100,11.889,10.200,ROP_MAX_SAFETY_STOCK,"Stock on hand 6 is below the current reorder point 10.502. At the CRITICAL service level of 98% and a 101-day lead time, the reorder point should be 7.3.",PROPOSED,2026-08-27
